Investor_Name,PageRank_Centrality,Degree
Chrysalis Ventures,0.0001970318417884378,39
MHS Capital,0.00019690675665136575,67
Nils Johnson,0.00019687132106639184,77
Physic Ventures,0.00019674266746351945,52
Thomas Korte,0.0001960598279010749,80
Docor International Management,0.00019559987186942488,27
Birchmere Ventures,0.00019555146360829222,53
Jason Johnson,0.00019547019975466604,77
Anil Hansjee,0.00019496423027172367,37
Blue Chip Venture Company,0.00019483710556972313,41
Herald Ventures,0.00019480137025966235,25
Carbon Trust,0.00019427877181910414,26
Andy McLoughlin,0.00019410276257734923,75
RPM Ventures,0.00019381831669471194,56
Newbury Ventures,0.0001937986003655873,47
BOLDstart Ventures,0.0001937455737634625,73
DoCoMo Capital,0.0001934691116249831,62
WRF Capital,0.00019335531594287742,52
Lee Linden,0.00019314759951299967,78
DBL Investors,0.00019262431420090332,54
Triathlon Medical Venture Partners,0.00019242236397947715,40
CincyTech,0.00019215911333260414,24
Capital-E,0.00019206627002982049,34
Speedinvest,0.0001919936011566542,13
Castile Ventures,0.00019189504355053355,58
Aaron Levie,0.00019187189805001806,78
Shea Ventures,0.00019181295514432564,63
Rich Barton,0.00019137622530666077,45
Extreme Venture Partners,0.00019103190949440067,41
Brian Lee,0.00019082755580202224,77
BNP Paribas,0.0001907497908994213,25
Longitude Capital,0.00019072343721688928,53
Chrysalix Energy,0.00019040376754777882,42
Astellas Venture Management,0.0001901158968029206,58
Joe Lonsdale,0.00018995904622970847,65
Northstar Equity Investors,0.00018982933394232773,26
Revolution LLC,0.00018966956507771295,46
HV Holtzbrinck Ventures,0.00018952558714687505,36
Vertis,0.00018949901861326805,9
American Express,0.00018948870922649294,64
Garage Technology Ventures,0.00018946776958579024,59
CSK Venture Capital,0.00018912952971093818,61
Pavel Cherkashin,0.0001886546658663085,10
Pontifax,0.00018778094074964788,25
MedVenture Associates,0.00018776716337248005,52
Cardinal Partners,0.0001875287028821665,48
Helion Venture Partners,0.00018741220234634067,36
Adams Capital Management,0.0001873213528338327,50
Chicago Ventures,0.00018697246134603132,52
PLUS Ventures,0.00018690157338636753,22
ArrowPath Venture Partners,0.00018689761756589303,45
Stage One Capital,0.0001867259538697013,59
Walden Israel Venture Capital,0.00018630558012638036,43
Square Peg Capital,0.00018615092988433655,41
Shakil Khan,0.0001860109236679994,63
ACE & Company,0.00018563873024814428,73
Highbridge Capital Management,0.00018550880702665148,40
NYC Seed,0.00018540237267412624,57
Jeff Clavier,0.00018484516256518852,61
Kearny Venture Partners,0.00018482613423017162,31
Novitas Capital,0.00018437316284159933,46
Crosscut Ventures,0.00018422150224497853,58
Caterina Fake,0.00018392965579820694,65
Radar Partners,0.00018375867801904847,51
Vanguard Ventures,0.00018367403089721989,58
Quest for Growth,0.00018365200097966738,37
Harbinger Ventures,0.0001835596772818655,49
GE Capital,0.0001835054433871796,44
New Science Ventures,0.00018306875463317227,55
UMC Capital,0.0001830097227044167,46
Silicon Pastures,0.00018300801692356763,22
ARTIS Ventures,0.0001829008088283532,57
MP Healthcare Venture Management,0.0001818239956294751,43
Runa Capital,0.00018174662456396754,24
Vikas Taneja,0.00018067867222832924,53
Second Avenue Partners,0.00018055157454629,42
Anthemis Group,0.00018046540323315231,58
Kenny Van Zant,0.00018034487660656761,67
Steve Case,0.00018029641515896768,54
Ofer Hi-Tech,0.00018007206996701816,35
Guy Oseary,0.00017998478715727426,72
Monitor Ventures,0.00017914552289251872,40
Japan Asia Investment,0.00017914095574192486,41
Fletcher Spaght Ventures,0.0001791046860762212,46
Valar Ventures,0.00017909122535030578,46
BlueCross BlueShield Venture Partners,0.00017899140076177946,27
Business Development Bank of Canada,0.00017876458648395448,51
Boulder Ventures,0.00017872990563814708,45
Leapfrog Ventures,0.00017866316286818036,47
Sprout Group,0.0001781463871982468,49
Horizon Ventures,0.00017774721400366545,57
Aster Capital,0.00017760069219850731,42
netprice.com,0.00017724668545536477,63
Mitsui Global Investment,0.00017716091409261488,43
Dario Suter,0.0001768690626897355,16
Emertec Gestion,0.00017679228272035158,27
BASF Venture Capital,0.00017673924164751632,45
Innovacorp,0.00017652338845833084,20
Alliance Venture,0.00017650068109021855,26
Spark Ventures,0.00017639049557282893,36
David Wu,0.00017626841489485706,65
Kamran Pourzanjani,0.0001760890059237902,59
NewSpring Capital,0.00017600438529003767,39
Frazier Technology Ventures,0.00017547200261884376,42
Good Energies,0.00017510889284893825,35
Walden Venture Capital,0.00017489193603879348,44
SG VC,0.00017484157624769186,47
Ridgewood Capital,0.0001742273536810508,46
Access Venture Partners,0.00017416665407328535,37
MaRS Investment Accelerator Fund,0.00017408671901573936,19
Alsop Louie Partners,0.00017402783498512896,48
River Cities Capital Funds,0.00017400349977768142,40
Reed Elsevier Ventures,0.00017399412231842607,45
Boston Harbor Angels,0.00017391090984464154,29
SVB Financial Group,0.00017388151155611517,60
Egan-Managed Capital,0.00017381016956021666,35
Deerfield Capital Management,0.0001738098841535781,62
KFW,0.00017348864127607986,24
Marek Fodor,0.00017334158982425823,22
Zachary Bogue,0.00017330183095708233,84
Hunter Walk,0.00017309079466179496,81
CIT GAP Funds,0.00017262001170200317,29
D.E. Shaw & Co.,0.00017226106445038578,48
XSeed Capital,0.00017205355891216972,39
NeoCarta Ventures,0.00017200991755914318,45
JAFCO Asia,0.0001714902369885447,46
Peter Lehrman,0.00017135310149742072,64
Ullas Naik,0.00017130675370968936,54
The Aurora Funds,0.00017095676875788747,45
Bruno Bowden,0.0001707689257339962,73
KBC,0.00017048445537180576,37
MentorTech Ventures,0.00017039305515035232,49
CID Group,0.00017030574795519167,44
Bill Lee,0.00017022892410583225,65
eCAPITAL Entrepreneurial Partners AG,0.0001701409159826914,28
Jonah Goodhart,0.00016997053112654316,58
Levensohn Venture Partners,0.0001698564812064096,46
Yaletown Venture Partners,0.00016982778835395926,35
Steve Chen,0.00016947928490433804,67
EDF Ventures,0.00016941486672915926,55
"Thomas, McNerney & Partners",0.00016895283905910485,48
Jared Kopf,0.00016858166741671774,66
Starfish Ventures,0.00016817051117684284,39
Semyon Dukach,0.0001680967240936085,44
Rho Canada,0.00016792663203572686,37
Tony Hsieh,0.0001677365810934209,73
Doughty Hanson Technology Ventures,0.0001677133892117998,34
Swisscom Ventures,0.0001674994571494174,43
Shan Mehta,0.00016740709610138578,66
Borealis Ventures,0.00016682329822598422,34
Gordon Crawford,0.00016674419880596543,53
Downsview Capital,0.00016655069250668994,33
Accuitive Medical Ventures,0.00016606985084469854,43
Angeleno Group,0.00016598053044893332,41
New York Times,0.00016574803173543154,51
Emerald Technology Ventures,0.0001656756468548886,32
Appian Ventures,0.00016565280908662123,42
Peter Bordes,0.00016562889381992182,58
Alpha Capital,0.00016537150901741653,31
Bio*One Capital,0.00016512671569008112,44
Sizhao Yang,0.00016510325960031178,64
Verizon Ventures,0.00016490198135517934,44
Aayush Phumbhra,0.00016465638197188295,62
Jesus Monleon,0.00016465632699814902,17
Jim Pallotta,0.00016450909376834183,62
PROfounders Capital,0.00016449492998466968,39
Base Ventures,0.00016448374465185417,79
Safeguard Scientifics,0.00016434774723883636,55
Duchossois Technology Partners,0.00016431492150762562,40
Catapult Venture Managers,0.00016422529757449545,15
Hyde Park Angels,0.00016415239258960862,40
Asset Management Ventures,0.0001641133175467504,42
Forward Ventures,0.00016394402561722068,48
NRW.BANK,0.00016384301468041132,26
CDC Enterprises,0.0001637440022300153,39
PolyTechnos Venture Partners,0.00016364116384578648,37
Ballpark Ventures,0.00016361560639879116,31
White Star Capital,0.00016358656412084798,55
Bank of America,0.00016354187235718569,48
Centennial Ventures,0.00016352795884764463,40
Alexis Pantazis,0.0001630945098530724,11
Martin Varsavsky,0.00016302482193015187,61
Paul Sethi,0.00016277580690581713,63
TEEC Angel Fund,0.00016269432180150524,52
Chris Kelly,0.00016260490873619732,47
Quester Capital,0.00016253183538709722,24
TPG Biotech,0.00016222400834173693,54
Covera Ventures,0.00016219033508189316,35
OTC Asset Management,0.00016211590185125584,24
Saul Klein,0.00016189674402386338,70
Affinity Capital Management,0.00016183503910876347,47
Constellation Ventures,0.00016181347418254432,45
Alexandria Real Estate Equities,0.00016176032562934022,46
Mark Jacobstein,0.00016168489316499676,50
WS Investments,0.00016153994199466284,46
Garrett Camp,0.0001612045485055131,66
Dennis Phelps,0.00016092819575538297,47
Pasadena Angels,0.0001608659341248526,28
Seraph Group,0.00016085348303570074,52
Early Stage Partners,0.00016079256809876352,41
Acadia Woods Partners,0.00016069539676990136,39
Travis Kalanick,0.00016067064723773196,54
Tom Glocer,0.0001605030301605851,51
Inventus Capital Partners,0.00016039965778692823,29
Kinetic Ventures,0.00016009167631686832,41
Selby Venture Partners,0.00016004128853983158,49
Venture Investors,0.00015993144838385767,31
Trilogy Equity Partnership,0.0001599053005331092,43
Holtzbrinck Ventures,0.0001598640073319514,37
Tom Peterson,0.00015958937772144182,58
Alfred Lin,0.00015941257235184365,60
Paul Graham,0.0001593453384407023,72
Cowboy Ventures,0.0001593404087056076,62
Silver Creek Ventures,0.00015915790597674712,34
Ted Leonsis,0.0001589205108210928,41
Various Private Investors,0.00015870268877183483,12
First Analysis,0.00015852070881805812,43
DreamIt Ventures,0.0001583236757134202,42
First Step Fund,0.00015822201571420277,29
David Lee,0.0001582177165433891,57
eonBusiness,0.00015820217581043956,54
Golden Venture Partners,0.00015815327704027247,45
Monashees Capital,0.0001579352982077258,35
Middleland Capital,0.00015750419615037978,31
Keating Capital,0.00015727599178188686,54
Capricorn Investment Group,0.0001572528007296629,44
Nite Capital Management,0.00015724876704008954,34
Vaekstfonden,0.00015721176164236952,21
Rho Ventures,0.00015690382306041538,52
Boston Millennia Partners,0.00015652576307959132,39
FireStarter Fund,0.0001563576773886625,44
Brent Hoberman,0.00015622645700787453,29
Amazon,0.000156119573889838,51
Massachusetts Technology Development Corporation,0.0001560430447829331,32
Vista Ventures,0.00015586212206974629,40
Illinois Ventures,0.00015558208266251746,34
Velocity Interactive Group,0.00015532240085267912,49
MK Capital,0.00015524042769053342,51
TransCosmos,0.00015520215834423983,37
John Taysom,0.00015517978241207846,35
Vesbridge Partners,0.00015504458232659711,44
Tim Kendall,0.00015498358247299947,56
Kevin Henrikson,0.00015488274773883018,60
OMERS Ventures,0.0001548234932327536,39
BRM Capital,0.00015480073359390567,27
Tencent,0.00015479839198167573,66
Black River Asset Management,0.00015475249381078374,44
Jeff Stewart,0.0001544642696080368,56
Element Partners,0.00015445748569872954,39
RA Capital Management,0.00015445179665151142,45
Michael Levit,0.00015437893818160404,71
Andrew McCollum,0.00015420662792203036,42
Fairhaven Capital Partners,0.00015389338035483064,49
David Cancel,0.00015362255981085407,54
Mark Suster,0.0001535888857638793,54
Mousse Partners,0.00015357606081856098,40
Prolog Ventures,0.00015335536182176313,35
TeleSoft Partners,0.0001532592314481137,41
Omnes Capital,0.00015320585784984884,35
Mitsui & Co,0.00015317181405950257,43
GLG Partners,0.00015317172671110626,47
Emil Michael,0.00015309232480384963,63
Simon Murdoch,0.00015308281298948833,18
Formation 8,0.00015301864777838287,53
Updata Partners,0.00015297916124620747,33
Kevin Hartz,0.00015294744488796152,52
Heiko Hubertz,0.0001528941964156374,18
Target Partners,0.00015282902889698474,29
Ascension Ventures,0.0001526308714301828,47
Nippon Venture Capital,0.00015232312126077648,16
AME Cloud Ventures,0.00015225975279062418,59
Highgrowth Partners,0.000152179021653833,12
Pilot Group,0.0001519946810809974,50
UPS Strategic Enterprise Fund,0.0001518374861267778,33
Cross Atlantic Capital Partners,0.00015179915788630788,36
Phenomen Ventures,0.00015164914626669048,50
Shawn Fanning,0.00015148611107477112,65
Seraphim Capital,0.00015126879192730314,17
Omega Funds,0.00015117135103251682,50
Joe Greenstein,0.00015085382185178525,56
Scout Ventures,0.0001507594198487066,45
Life Science Angels,0.00015072867653979078,33
Karlin Ventures,0.00015060108221098706,52
Magma Venture Partners,0.0001505346022106662,34
Mark Hastings,0.00015043872707769192,7
Klaus Wecken,0.000150414993969386,17
RiverVest,0.00015029393280048946,36
NGN Capital,0.00015014624934800747,38
Zohar Gilon,0.00014997566760965677,31
Aeris Capital,0.0001499343947494066,42
Invertec,0.0001499175801992299,10
MuckerLab,0.00014962353820044058,59
Pfizer Venture Investments,0.00014930931503422912,45
Mike Jones,0.00014912496963004465,69
Altair Capital,0.00014908199062237793,17
Gilde Healthcare Partners,0.00014903711021615665,41
EDB Investments,0.00014896837448988718,51
Harbert Venture Partners,0.00014887714461863538,32
Hasso Plattner Ventures,0.00014881875161513178,25
James Currier,0.00014859702815494955,53
Russ Fradin,0.00014857988907465697,59
NBGI Ventures,0.00014857492233730582,35
Braveheart Investment Group,0.0001482573590045669,12
Northwater Capital,0.0001481845530510776,27
Keynote Ventures,0.0001480494430619824,39
Frederick Farrar,0.0001479254847414028,12
Michael Chaney,0.0001479254847414028,12
ComVentures,0.00014786691980793435,46
Skypoint Capital,0.00014762478374081238,33
Ontario Teachers' Pension Plan,0.00014754082728031355,57
Nordic Venture Partners,0.00014744117672340877,21
Kibo Ventures,0.00014735606305648735,26
BayTech Venture Capital,0.00014729916390797073,33
Aravis Ventures,0.00014701038462581215,36
Masthead Venture Partners,0.00014696933403193777,37
Saeed Amidi,0.0001468691702600218,48
IQ Capital Partners,0.00014683274557805216,21
BayBG,0.00014680050044028282,17
Joe Caruso,0.00014667187722176766,51
Viveris Management,0.0001465409509924507,27
CDTI,0.00014592792825228777,10
Passport Capital,0.00014566266376939843,45
Amidzad Partners,0.00014557004983364476,51
Notion Capital,0.00014554046817159846,28
Portland Seed Fund,0.00014543233042944113,24
K9 Ventures,0.00014536206592996546,48
Alta Berkeley Venture Partners,0.00014514585429020504,38
Fort Washington Capital Partners Group,0.00014492933357799617,36
Brad Feld,0.0001448615369070116,51
CapDecisif,0.00014484390750021912,21
RhÃƒÂ´ne-Alpes CrÃƒÂ©ation,0.00014464411674364685,14
Rick Marini,0.00014462977955713644,68
Dustin Moskovitz,0.00014449583741946756,54
OnPoint Technologies,0.00014447182205899506,37
Christophe F. Maire,0.00014436552619782365,20
Ysios Capital,0.00014433759490840425,28
Jeremie Berrebi,0.00014398729325351152,32
Kite Ventures,0.0001438511462364266,34
FreshTracks Capital,0.00014371442977380641,42
Energy Ventures,0.0001436358015703669,17
Investinor,0.0001432527555503829,13
Bill Tai,0.00014323673402073675,55
Prime Ventures,0.0001431811488165707,24
Oren Zeev,0.0001430781916626618,35
Tech Capital Partners,0.00014303349234646013,25
Unilever Technology Ventures,0.00014295599160313332,36
Jayesh Parekh,0.00014293773098894192,21
Blueprint Ventures,0.00014247308219883382,38
Jean Hammond,0.00014238104294523135,42
Amplify Partners,0.00014222787303147354,44
Altitude Life Science Ventures,0.00014220219556149787,32
Vision Capital,0.00014209152097841428,43
Robin Hood Ventures,0.00014197299983510016,32
Rocket Internet,0.0001419244260211444,20
KPCB Holdings,0.0001418063683172449,40
Mark Friedgan,0.0001417975753921284,51
Dow Venture Capital,0.00014154155206852603,32
Vesalius Biocapital Partners,0.0001414921656329749,25
Conor Venture Partners,0.00014147554020258423,16
TiE Angels,0.00014140201006086555,40
Technology Crossover Ventures,0.00014123553279380433,43
Brian Chesky,0.00014119814761932116,63
Chris Burch,0.0001409607851986717,45
Mike Edwards,0.00014074468972506094,42
Paul Singh,0.00014073882844209995,50
The North West Fund,0.0001406943916723228,13
RWI Ventures,0.0001404941122592557,47
Galia Gestion,0.0001403508950500216,16
Endeavor Partners,0.00014015456540201655,51
VINCI CAPITAL,0.00014014302102336677,26
Rajan Anandan,0.0001400728467015171,14
Paul Bricault,0.00013969038047515498,43
LBBW Venture Capital GmbH,0.00013950075554324218,18
Logan Capital AG,0.00013933449902555275,14
